Aspect ratio b/a	x=w (mm)	y=F_{n,b/a} (N)
	0.7244259956709956	0.09164531696007244
	0.7434898376623376	0.09435627128263875
	0.7625536796536796	0.0964647913113011
	0.7816175216450215	0.09910044134712881
	0.8006813636363636	0.10197276199841888
	0.8197452056277056	0.10509251102041886
	0.8388090476190475	0.1077980864653609
	0.8578728896103895	0.1111760216133193
	0.8769367316017315	0.11452168349553411
	0.8960005735930735	0.11766294802803112
	0.9150644155844154	0.12014798949038258
	0.9341282575757575	0.12312788769415582
	0.9531920995670995	0.12617771130704242
	0.9722559415584414	0.12928132369616963
	0.9913197835497835	0.13195462587536713
	1.0103836255411254	0.13515505806172898
10
	0.0	0.00021515510496534693
	0.01906384199134199	0.0031627800429930458
	0.03812768398268398	0.009827209419300416
	0.057191525974025964	0.01929941291540874
	0.07625536796536796	0.027023481183672034
	0.09531920995670995	0.0347905804729284
	0.11438305194805193	0.03968535911089371
	0.13344689393939393	0.041610997300335274
	0.1525107359307359	0.04198751873402537
	0.1525107359307359	0.04198751873402537
	0.1715745779220779	0.04202517087739418
	0.1906384199134199	0.04196600322352834
	0.20970226190476188	0.041836910160549134
	0.22876610389610386	0.041707817097569926
	0.24782994588744586	0.04160023954508774
	0.26689378787878787	0.04154107189122191
	0.28595762987012985	0.04166478607657686
	0.3050214718614718	0.041836910160549134
	0.3240853138528138	0.042299493636225365
	0.3431491558441558	0.04285351803151199
	0.3622129978354978	0.04356890875552238
	0.3812768398268398	0.04427354172428426
	0.4003406818181818	0.04522560306375702
	0.41940452380952375	0.04635516736482631
	0.43846836580086573	0.04764071911699511
	0.4575322077922077	0.048791798928560455
	0.47659604978354975	0.050292505785695586
	0.4956598917748917	0.05183086478619855
	0.5147237337662337	0.05345528582868863
	0.5337875757575757	0.05488606727670941
	0.5528514177489177	0.05670412791366879
	0.5719152597402597	0.0584952941625069
	0.5909791017316016	0.060248808267976184
	0.6100429437229437	0.061641937572628154
	0.6291067857142857	0.06336855728997616
	0.6481706277056276	0.0651435869059415
	0.6672344696969696	0.06707460397300732
	0.6862983116883116	0.06880122369035631
	0.7053621536796536	0.07102270014912511
	0.7244259956709956	0.07334099640512953
	0.7434898376623376	0.07572921807024635
	0.7625536796536796	0.0777355394240498
	0.7816175216450215	0.08016679211016067
	0.8006813636363636	0.08251736163190965
	0.8197452056277056	0.08484641564316162
	0.8388090476190475	0.0868366003640923
	0.8578728896103895	0.08925171641733137
	0.8769367316017315	0.09168296910344126
	0.8960005735930735	0.09414111617767243
	0.9150644155844154	0.09614743753147685
	0.9341282575757575	0.0984926281756006
	0.9531920995670995	0.10060652708188722
	0.9722559415584414	0.10259671180281887
	0.9913197835497835	0.1042157539676847
	1.0103836255411254	0.10619518093336786
